Customer ID,TotalSales,TotalQuantity,TotalOrders,NumberOfProducts,CustomerSegment
14428.0,1224.06,428,5,108,Medium Value
14429.0,516.28,286,1,22,Low Value
14430.0,1220.9,446,3,29,Medium Value
14431.0,2614.2,1202,4,72,Medium Value
14432.0,2248.5,2013,6,256,Medium Value
14433.0,280.7,131,1,72,Low Value
14434.0,1372.8,368,6,3,Medium Value
14435.0,90.42,282,1,3,Low Value
14436.0,271.7,297,2,11,Low Value
14437.0,873.34,420,5,37,Low Value
14438.0,131.9,82,1,9,Low Value
14439.0,9443.04,2244,5,115,High Value
14440.0,5982.03,1605,13,64,High Value
14441.0,4611.69,1260,11,104,Medium Value
14442.0,5367.02,1431,7,132,High Value
14443.0,2082.97,1357,5,119,Medium Value
14444.0,120.44,172,1,11,Low Value
14445.0,221.65,83,1,32,Low Value
14446.0,1200.28,1091,5,262,Medium Value
14447.0,1711.73,913,6,87,Medium Value
14448.0,375.35,104,2,20,Low Value
14449.0,2230.96,1604,8,304,Medium Value
14450.0,1128.44,522,7,48,Medium Value
14451.0,3258.68,1737,12,258,Medium Value
14452.0,658.95,285,4,114,Low Value
14453.0,119.93,49,1,22,Low Value
14454.0,977.3,400,5,94,Low Value
14455.0,617.72,706,4,67,Low Value
14456.0,3017.28,2885,9,582,Medium Value
14457.0,113.64,88,1,4,Low Value
14458.0,228.07,317,1,46,Low Value
14459.0,5375.74,2303,2,113,High Value
14460.0,1093.5,1879,9,33,Medium Value
14461.0,6676.91,3005,13,516,High Value
14462.0,2242.81,1063,12,182,Medium Value
14463.0,786.57,210,4,7,Low Value
14464.0,111.0,62,2,4,Low Value
14465.0,3925.85,2539,11,129,Medium Value
14466.0,4267.15,2507,13,88,Medium Value
14467.0,2203.24,1187,12,151,Medium Value
14468.0,204.24,164,1,12,Low Value
14469.0,2093.46,973,4,120,Medium Value
14470.0,712.04,282,3,56,Low Value
14471.0,400.95,187,2,38,Low Value
14472.0,2118.72,1271,9,175,Medium Value
14473.0,234.34,88,2,7,Low Value
14474.0,1258.89,448,2,126,Medium Value
14475.0,1151.15,541,4,40,Medium Value
14476.0,193.0,110,1,17,Low Value
14477.0,1969.6,1120,7,8,Medium Value
14478.0,1276.66,1226,4,59,Medium Value
14479.0,1124.71,562,4,127,Medium Value
14480.0,1299.52,670,4,52,Medium Value
14481.0,2284.69,1568,5,119,Medium Value
14482.0,4306.72,2869,12,188,Medium Value
14483.0,257.1,193,2,13,Low Value
14484.0,1070.98,744,4,47,Medium Value
14485.0,162.8,70,1,44,Low Value
14486.0,175.5,90,2,4,Low Value
14487.0,1266.27,761,7,129,Medium Value
14488.0,1064.28,799,1,46,Medium Value
14489.0,1574.93,1011,4,75,Medium Value
14490.0,1273.47,933,2,72,Medium Value
14491.0,340.93,139,2,17,Low Value
14492.0,1921.91,751,7,70,Medium Value
14493.0,5087.86,3148,10,298,High Value
14494.0,401.46,210,3,17,Low Value
14495.0,174.8,68,3,7,Low Value
14496.0,2363.89,905,7,65,Medium Value
14497.0,697.06,332,2,40,Low Value
14498.0,3900.83,2120,10,280,Medium Value
14499.0,2101.79,1231,7,203,Medium Value
14500.0,356.85,117,3,6,Low Value
14501.0,251.21,161,2,9,Low Value
14502.0,2429.83,1480,11,369,Medium Value
14503.0,3543.26,2004,6,113,Medium Value
14504.0,673.26,308,4,85,Low Value
14505.0,11879.08,5325,19,916,High Value
14506.0,2960.25,936,7,259,Medium Value
14507.0,3216.74,1491,11,182,Medium Value
14508.0,822.92,347,5,145,Low Value
14509.0,110.95,38,1,25,Low Value
14510.0,979.85,793,3,67,Low Value
14511.0,1314.81,784,5,54,Medium Value
14512.0,1215.97,736,7,55,Medium Value
14513.0,788.01,593,6,15,Low Value
14514.0,4380.04,2362,9,220,Medium Value
14515.0,3724.06,1893,12,111,Medium Value
14516.0,151.17,63,1,35,Low Value
14517.0,330.45,91,2,17,Low Value
14518.0,174.37,278,1,16,Low Value
14519.0,203.14,81,2,38,Low Value
14520.0,270.6,146,2,3,Low Value
14521.0,199.45,211,1,17,Low Value
14522.0,1748.42,956,8,37,Medium Value
14523.0,241.09,251,1,12,Low Value
14524.0,2909.86,1169,13,253,Medium Value
14525.0,8026.54,5106,17,342,High Value
14526.0,258.65,178,1,41,Low Value
14527.0,27246.88,6647,122,665,High Value
14528.0,364.22,278,1,18,Low Value
14529.0,578.61,325,3,177,Low Value
14530.0,6088.87,2989,16,271,High Value
14531.0,376.34,260,1,29,Low Value
14532.0,3845.78,1111,11,226,Medium Value
14533.0,3466.37,6038,11,74,Medium Value
14534.0,6187.66,2822,26,443,High Value
14535.0,5973.23,3214,9,604,High Value
14536.0,170.95,39,1,18,Low Value
14537.0,641.4,228,2,23,Low Value
14538.0,1370.84,284,5,45,Medium Value
14539.0,537.48,428,2,31,Low Value
14540.0,3709.64,1595,11,200,Medium Value
14541.0,2491.38,1123,14,112,Medium Value
14542.0,103.25,19,1,5,Low Value
14543.0,14587.87,2639,39,110,High Value
14544.0,2938.53,2412,3,150,Medium Value
14545.0,349.25,236,1,23,Low Value
14546.0,5184.84,2688,11,430,High Value
14547.0,3974.75,2639,8,199,Medium Value
14548.0,2541.29,986,9,67,Medium Value
14549.0,913.6,394,4,120,Low Value
14550.0,1345.06,771,4,81,Medium Value
14551.0,878.09,486,7,70,Low Value
14552.0,507.93,258,3,137,Low Value
14553.0,1818.6,1118,9,237,Medium Value
14554.0,2279.49,1443,4,147,Medium Value
14555.0,2304.03,842,6,96,Medium Value
14556.0,815.69,323,3,160,Low Value
14557.0,788.38,510,1,16,Low Value
14558.0,655.5,162,3,13,Low Value
14559.0,75.6,72,1,2,Low Value
14560.0,6114.03,4580,44,71,High Value
14561.0,1080.76,1014,3,67,Medium Value
14562.0,6638.15,2574,26,255,High Value
14563.0,640.54,279,2,95,Low Value
14564.0,2605.62,1295,2,107,Medium Value
14565.0,3859.22,1940,5,139,Medium Value
14566.0,4092.0,2400,4,10,Medium Value
14567.0,1530.36,412,2,33,Medium Value
14568.0,919.7,645,1,47,Low Value
14569.0,597.33,257,4,31,Low Value
14570.0,613.75,431,3,65,Low Value
14571.0,160.0,56,1,30,Low Value
14572.0,5526.88,2878,11,347,High Value
14573.0,2163.12,683,13,185,Medium Value
14574.0,143.7,63,1,11,Low Value
14575.0,420.22,163,1,71,Low Value
14576.0,35.4,12,1,1,Low Value
14577.0,1364.15,569,7,107,Medium Value
14578.0,168.63,240,1,24,Low Value
14579.0,105.56,56,1,24,Low Value
14580.0,14.85,3,1,1,Low Value
14581.0,409.65,304,2,59,Low Value
14582.0,114.11,73,1,6,Low Value
14583.0,1660.29,1071,8,362,Medium Value
14584.0,1738.16,960,8,127,Medium Value
14585.0,1143.27,630,5,88,Medium Value
14586.0,237.36,444,1,19,Low Value
14587.0,1580.29,749,9,175,Medium Value
14588.0,135.39,62,1,16,Low Value
14589.0,39.75,5,1,3,Low Value
14590.0,2993.37,901,20,134,Medium Value
14591.0,1320.21,1228,4,139,Medium Value
14592.0,557.94,407,3,132,Low Value
14593.0,3665.53,1848,12,442,Medium Value
14594.0,363.33,183,2,48,Low Value
14595.0,2164.45,1228,8,120,Medium Value
14596.0,222.22,75,1,50,Low Value
14597.0,2184.63,1436,6,79,Medium Value
14598.0,384.04,354,2,83,Low Value
14599.0,457.89,292,2,77,Low Value
14600.0,865.17,487,2,53,Low Value
14601.0,213.96,168,1,7,Low Value
14602.0,205.36,80,1,31,Low Value
14603.0,660.0,400,1,2,Low Value
14604.0,143.86,88,1,20,Low Value
14605.0,921.56,416,4,90,Low Value
14606.0,29951.37,15217,192,1381,High Value
14607.0,23763.13,15335,22,120,High Value
14608.0,3352.94,927,11,15,Medium Value
14609.0,1486.2,12720,10,6,Medium Value
14610.0,24.35,15,2,10,Low Value
14611.0,604.33,582,2,37,Low Value
14612.0,877.7,134,1,14,Low Value
14613.0,76.32,72,1,1,Low Value
14614.0,295.13,189,1,19,Low Value
14615.0,951.76,495,5,40,Low Value
14616.0,527.78,170,5,3,Low Value
14617.0,190.47,81,2,7,Low Value
14618.0,1342.32,704,7,40,Medium Value
14619.0,1291.24,594,2,58,Medium Value
14620.0,412.78,214,2,26,Low Value
14621.0,3000.57,1706,9,136,Medium Value
14622.0,320.58,146,1,21,Low Value
14623.0,2016.98,1025,10,196,Medium Value
14624.0,814.07,645,6,39,Low Value
14625.0,4497.88,2155,11,180,Medium Value
14626.0,5410.92,3135,11,181,High Value
14627.0,462.75,284,1,29,Low Value
14628.0,1998.0,1147,5,72,Medium Value
14629.0,955.26,378,2,133,Low Value
14630.0,338.65,111,1,21,Low Value
14631.0,2025.69,1407,6,67,Medium Value
14632.0,114.56,96,1,8,Low Value
14633.0,344.9,96,1,20,Low Value
14634.0,2124.46,1906,4,105,Medium Value
14635.0,215.22,118,1,15,Low Value
14636.0,609.85,241,2,27,Low Value
14637.0,106.68,100,1,7,Low Value
14638.0,443.6,166,1,16,Low Value
14639.0,4978.96,2410,9,208,Medium Value
14640.0,3649.36,1645,10,166,Medium Value
14641.0,110.46,90,1,7,Low Value
14642.0,96.12,76,1,2,Low Value
14643.0,1679.89,1377,5,56,Medium Value
14644.0,2247.72,770,7,52,Medium Value
14645.0,876.89,587,3,45,Low Value
14646.0,528602.52,367193,151,1055,High Value
14647.0,506.04,175,2,42,Low Value
14648.0,4466.65,3265,15,286,Medium Value
14649.0,3651.19,2415,9,375,Medium Value
14650.0,62.5,22,1,4,Low Value
14651.0,2025.52,880,9,218,Medium Value
14652.0,114.18,53,1,29,Low Value
14653.0,3593.06,1969,12,274,Medium Value
14654.0,246.86,273,1,27,Low Value
14655.0,3878.51,2341,7,75,Medium Value
14656.0,790.0,309,5,146,Low Value
14657.0,1450.19,879,6,145,Medium Value
14658.0,247.15,47,2,28,Low Value
14659.0,2529.93,1195,9,152,Medium Value
14660.0,285.74,228,2,24,Low Value
14661.0,107.95,35,1,4,Low Value
14662.0,1376.43,907,7,201,Medium Value
14663.0,490.6,397,2,60,Low Value
14664.0,636.24,465,2,78,Low Value
14665.0,2749.65,1144,7,96,Medium Value
14666.0,195.25,161,1,14,Low Value
14667.0,20395.34,11939,54,607,High Value
14668.0,111.63,49,1,10,Low Value
14669.0,3216.78,2043,7,341,Medium Value
14670.0,583.33,423,3,159,Low Value
14671.0,1127.45,571,2,48,Medium Value
14672.0,1113.14,646,4,94,Medium Value
14673.0,3037.32,1822,7,87,Medium Value
14674.0,173.66,103,1,14,Low Value
14675.0,1015.58,660,2,196,Medium Value
14676.0,8356.79,8792,12,78,High Value
14677.0,184.91,139,1,14,Low Value
14678.0,403.39,179,1,24,Low Value
14679.0,1289.44,794,3,49,Medium Value
14680.0,55688.5,26894,58,256,High Value
14681.0,875.15,172,6,19,Low Value
14682.0,1514.81,949,6,79,Medium Value
14683.0,146.56,386,1,21,Low Value
14684.0,1430.03,1005,6,271,Medium Value
14685.0,4536.64,1969,8,115,Medium Value
14686.0,852.53,457,5,186,Low Value
14687.0,1402.06,850,3,34,Medium Value
14688.0,7190.42,5041,28,213,High Value
14689.0,112.8,76,1,13,Low Value
14690.0,777.68,341,4,69,Low Value
14691.0,2114.33,707,5,52,Medium Value
14692.0,1715.14,890,12,102,Medium Value
14693.0,1165.36,388,7,43,Medium Value
14694.0,244.31,193,1,15,Low Value
14695.0,1534.22,661,3,76,Medium Value
14696.0,2473.28,1867,8,137,Medium Value
14697.0,188.61,181,2,22,Low Value
14698.0,1217.27,602,5,148,Medium Value
14699.0,702.6,484,4,45,Low Value
14700.0,3076.06,1606,5,116,Medium Value
14701.0,4487.11,1744,15,459,Medium Value
14702.0,6368.78,2878,29,356,High Value
14703.0,318.17,183,1,22,Low Value
14704.0,1752.92,1164,11,320,Medium Value
14705.0,179.0,100,1,1,Low Value
14706.0,367.54,246,1,25,Low Value
14707.0,139.2,96,2,1,Low Value
14708.0,1793.22,1159,5,27,Medium Value
14709.0,8886.33,4141,25,118,High Value
14710.0,1899.79,1135,13,312,Medium Value
14711.0,2839.62,966,11,222,Medium Value
14712.0,1328.07,411,4,24,Medium Value
14713.0,5115.76,3329,21,243,High Value
14714.0,906.24,642,4,66,Low Value
14715.0,1825.45,1030,8,102,Medium Value
14716.0,543.28,643,3,85,Low Value
14717.0,81.3,32,1,11,Low Value
14718.0,226.42,202,1,11,Low Value
14719.0,1581.84,1025,5,177,Medium Value
14720.0,663.81,219,3,34,Low Value
14721.0,109.07,57,1,24,Low Value
14722.0,489.52,214,3,72,Low Value
14723.0,1803.06,1168,11,292,Medium Value
14724.0,341.9,184,1,40,Low Value
14725.0,1252.74,1335,4,86,Medium Value
14726.0,116.5,82,1,15,Low Value
14727.0,463.73,458,3,43,Low Value
14728.0,190.58,68,1,14,Low Value
14729.0,586.24,372,3,126,Low Value
14730.0,1897.57,1078,8,317,Medium Value
14731.0,380.02,256,3,38,Low Value
14732.0,5517.07,2273,19,164,High Value
14733.0,14335.15,5799,15,140,High Value
14734.0,1056.42,378,4,50,Medium Value
14735.0,12240.16,4513,56,212,High Value
14736.0,374.05,148,2,70,Low Value
14737.0,3554.17,1071,4,28,Medium Value
14738.0,1821.9,757,9,59,Medium Value
14739.0,11573.62,9696,25,134,High Value
14740.0,4161.06,2081,11,176,Medium Value
14741.0,1713.09,1006,7,48,Medium Value
14742.0,579.85,374,1,34,Low Value
14743.0,50.48,40,1,3,Low Value
14744.0,3660.08,2399,14,62,Medium Value
14745.0,2551.41,1969,12,76,Medium Value
14746.0,593.5,398,4,7,Low Value
14747.0,328.2,84,1,18,Low Value
14748.0,2681.9,2422,10,129,Medium Value
14749.0,310.15,403,1,18,Low Value
14750.0,112.03,65,1,32,Low Value
14751.0,126.45,65,2,7,Low Value
14752.0,389.64,260,1,5,Low Value
14753.0,869.51,412,2,45,Low Value
14754.0,1547.93,1010,6,111,Medium Value
14755.0,9972.55,4401,25,232,High Value
14756.0,2653.76,1423,3,102,Medium Value
14757.0,420.5,160,1,19,Low Value
14758.0,2864.97,840,7,92,Medium Value
14759.0,1625.97,569,3,92,Medium Value
14760.0,89.2,40,1,5,Low Value
14761.0,447.92,206,3,21,Low Value
14762.0,417.57,428,2,28,Low Value
14764.0,278.3,190,1,6,Low Value
14765.0,254.11,135,3,38,Low Value
14766.0,6375.73,3999,11,258,High Value
14767.0,382.81,117,1,18,Low Value
14768.0,192.6,52,2,4,Low Value
14769.0,15514.11,11058,17,853,High Value
14770.0,3637.64,1598,8,153,Medium Value
14771.0,594.62,622,2,46,Low Value
14772.0,139.26,82,1,9,Low Value
14773.0,140.55,53,1,10,Low Value
14774.0,241.45,99,1,13,Low Value
14775.0,1011.9,1174,3,57,Medium Value
14776.0,3708.3,4658,15,68,Medium Value
14777.0,307.56,212,1,16,Low Value
14778.0,730.86,306,2,34,Low Value
14779.0,386.15,84,3,39,Low Value
14780.0,447.68,310,2,26,Low Value
14782.0,200.1,114,1,6,Low Value
14783.0,307.3,262,1,17,Low Value
14784.0,449.93,363,3,25,Low Value
14785.0,77.4,84,2,2,Low Value
14786.0,90.96,112,1,7,Low Value
14787.0,110.65,59,1,14,Low Value
14788.0,1156.32,719,3,54,Medium Value
14789.0,197.64,116,1,6,Low Value
14790.0,2526.62,2642,10,71,Medium Value
14791.0,303.63,127,1,19,Low Value
14792.0,6.2,2,1,2,Low Value
14793.0,625.9,361,2,39,Low Value
14794.0,1953.9,783,10,85,Medium Value
14795.0,131.45,17,1,6,Low Value
14796.0,10169.33,7188,27,494,High Value
14797.0,300.31,99,1,16,Low Value
14798.0,724.31,601,8,30,Low Value
14799.0,338.15,495,2,22,Low Value
14800.0,7191.33,6501,17,340,High Value
14801.0,189.34,173,1,56,Low Value
14802.0,1502.98,2,2,1,Medium Value
14803.0,845.55,370,3,35,Low Value
14804.0,353.27,121,1,12,Low Value
14805.0,1082.55,416,7,90,Medium Value
14806.0,303.43,423,2,17,Low Value
14807.0,504.14,234,2,37,Low Value
14808.0,2718.6,2120,8,176,Medium Value
14809.0,686.76,232,2,18,Low Value
14810.0,2354.03,1162,13,129,Medium Value
14811.0,170.5,74,1,28,Low Value
14812.0,178.85,135,1,36,Low Value
14813.0,888.91,392,4,111,Low Value
14814.0,154.21,93,1,28,Low Value
14815.0,778.5,744,2,53,Low Value
14816.0,271.85,5,1,4,Low Value
14817.0,3959.86,2462,7,150,Medium Value
14818.0,1153.56,543,6,87,Medium Value
14819.0,456.41,170,4,52,Low Value
14820.0,1274.76,724,9,52,Medium Value
14821.0,1230.15,459,7,65,Medium Value
14822.0,157.7,94,1,9,Low Value
14823.0,321.43,88,3,56,Low Value
14824.0,4022.91,1954,10,87,Medium Value
14825.0,4735.08,2774,24,190,Medium Value
14826.0,385.2,152,2,10,Low Value
14828.0,9839.46,9718,13,74,High Value
14829.0,1455.87,957,7,77,Medium Value
14830.0,188.88,164,1,39,Low Value
14831.0,1676.57,885,3,67,Medium Value
14832.0,322.69,1,1,1,Low Value
14833.0,94.8,58,1,7,Low Value
14834.0,2206.16,872,7,55,Medium Value
14835.0,297.0,180,2,1,Low Value
14836.0,102.45,45,3,5,Low Value
14837.0,3460.32,3030,9,172,Medium Value
14838.0,769.92,361,2,70,Low Value
14839.0,915.28,927,3,66,Low Value
14840.0,362.71,179,2,20,Low Value
14841.0,7163.0,4164,14,206,High Value
14842.0,2824.69,1166,4,129,Medium Value
14843.0,211.8,132,1,9,Low Value
14844.0,6702.43,4369,10,167,High Value
14845.0,150.0,600,1,1,Low Value
14846.0,437.4,193,1,12,Low Value
14847.0,1348.95,533,3,56,Medium Value
14848.0,310.56,260,1,11,Low Value
14849.0,15407.61,11838,43,294,High Value
14850.0,1770.96,1393,7,136,Medium Value
14851.0,829.41,631,3,40,Low Value
14852.0,6132.43,4366,18,156,High Value
14853.0,1376.87,345,5,26,Medium Value
14854.0,4303.06,2987,11,172,Medium Value
14855.0,6520.3,3510,7,172,High Value
14856.0,1290.53,711,3,65,Medium Value
14857.0,3651.85,2081,7,174,Medium Value
14858.0,180.75,105,1,11,Low Value
14859.0,1705.64,888,5,52,Medium Value
14860.0,170.32,232,1,11,Low Value
14861.0,1380.73,1076,10,63,Medium Value
14862.0,841.2,772,2,47,Low Value
14863.0,266.76,132,1,11,Low Value
14865.0,92.52,204,4,4,Low Value
14866.0,20746.54,9089,19,40,High Value
14867.0,2952.06,996,16,67,Medium Value
14868.0,4184.01,2230,12,133,Medium Value
14869.0,2778.14,2130,6,193,Medium Value
14870.0,1838.95,483,6,48,Medium Value
14871.0,1228.17,446,9,126,Medium Value
14872.0,816.6,662,3,34,Low Value
14873.0,854.13,311,2,49,Low Value
14874.0,116.18,148,1,6,Low Value
14875.0,2862.4,1332,3,88,Medium Value
14876.0,256.7,162,2,12,Low Value
14877.0,425.85,168,2,57,Low Value
14878.0,4076.5,2416,25,163,Medium Value
14879.0,185.06,104,1,27,Low Value
14880.0,690.59,365,3,45,Low Value
14881.0,255.4,316,1,17,Low Value
14882.0,3546.65,1614,14,32,Medium Value
14883.0,761.59,790,6,40,Low Value
14884.0,120.6,72,1,8,Low Value
14885.0,1598.12,1308,3,28,Medium Value
14886.0,364.8,160,1,18,Low Value
14887.0,1862.0,1100,1,6,Medium Value
14888.0,369.2,184,1,20,Low Value
14889.0,135.9,90,1,10,Low Value
14890.0,817.25,636,3,55,Low Value
14891.0,1106.73,788,4,55,Medium Value
14892.0,202.35,79,1,13,Low Value
14893.0,1809.61,1047,3,100,Medium Value
14894.0,1492.81,603,3,41,Medium Value
14895.0,25119.54,10714,38,472,High Value
14896.0,1826.0,931,8,155,Medium Value
14897.0,3140.54,1162,8,95,Medium Value
14898.0,3365.95,2207,14,195,Medium Value
14899.0,1331.38,570,1,126,Medium Value
14900.0,13.92,48,1,1,Low Value
14901.0,1919.0,880,12,103,Medium Value
14902.0,1035.62,716,3,54,Medium Value
14903.0,2795.33,1531,5,229,Medium Value
14904.0,1630.49,2522,4,127,Medium Value
14905.0,1971.39,1009,8,45,Medium Value
14906.0,68.44,1,1,1,Low Value
14907.0,5547.72,2583,16,161,High Value
14908.0,381.9,182,2,14,Low Value
14909.0,1404.68,888,3,62,Medium Value
14910.0,434.35,238,4,25,Low Value
14911.0,291420.81,147972,398,2746,High Value
14912.0,1889.25,1819,6,47,Medium Value
14913.0,4073.13,3955,8,177,Medium Value
14915.0,1811.25,707,11,65,Medium Value
14916.0,3042.95,2415,8,113,Medium Value
14917.0,1123.75,891,2,29,Medium Value
14918.0,5955.81,2551,9,82,High Value
14919.0,359.35,129,1,13,Low Value
14920.0,1607.17,886,3,92,Medium Value
14921.0,1316.07,953,2,78,Medium Value
14922.0,843.74,376,2,49,Low Value
14923.0,749.1,418,1,44,Low Value
14924.0,931.01,312,3,30,Low Value
14926.0,359.4,204,2,2,Low Value
14927.0,308.2,196,1,20,Low Value
14928.0,223.91,268,1,21,Low Value
14929.0,836.69,487,2,34,Low Value
14930.0,5236.73,2193,6,228,High Value
14931.0,1257.68,417,5,30,Medium Value
14932.0,666.13,257,2,29,Low Value
14933.0,1770.0,600,4,1,Medium Value
14934.0,3503.5,2100,5,119,Medium Value
14935.0,2849.83,1931,2,25,Medium Value
14936.0,12410.81,6274,12,281,High Value
14937.0,1621.88,484,3,33,Medium Value
14938.0,2322.43,1369,2,71,Medium Value
14940.0,531.49,384,2,32,Low Value
14941.0,182.1,80,1,7,Low Value
14942.0,746.56,354,4,12,Low Value
14943.0,107.62,46,1,5,Low Value
14944.0,9784.67,4864,19,188,High Value
14945.0,179.4,156,1,11,Low Value
14946.0,100.9,22,1,3,Low Value
14947.0,1049.79,416,6,47,Medium Value
14948.0,1101.97,673,6,56,Medium Value
14949.0,515.0,250,4,17,Low Value
14950.0,371.2,136,1,19,Low Value
14951.0,311.69,311,1,20,Low Value
14952.0,17629.35,6977,32,250,High Value
14953.0,971.32,1014,4,202,Low Value
14954.0,462.12,209,2,111,Low Value
14955.0,163.77,74,1,30,Low Value
14956.0,1325.0,2500,1,4,Medium Value
14957.0,261.69,97,2,27,Low Value
14958.0,941.99,248,6,52,Low Value
14959.0,695.42,494,4,37,Low Value
14960.0,221.27,221,2,23,Low Value
14961.0,16410.15,8372,22,367,High Value
14962.0,366.91,123,4,14,Low Value
14963.0,3123.57,2287,12,320,Medium Value
14964.0,206.21,143,1,13,Low Value
14965.0,596.09,363,2,80,Low Value
14966.0,1064.26,1060,6,125,Medium Value
14967.0,1982.61,652,6,22,Medium Value
14968.0,501.24,257,2,83,Low Value
14969.0,906.23,665,1,13,Low Value
14970.0,4919.35,982,12,77,Medium Value
14971.0,1097.98,639,3,144,Medium Value
14972.0,145.07,40,2,20,Low Value
14973.0,1314.45,369,3,29,Medium Value
14974.0,89.94,37,1,17,Low Value
14975.0,472.39,507,2,25,Low Value
14976.0,790.86,234,7,47,Low Value
14977.0,31.93,17,1,4,Low Value
14978.0,3112.19,736,10,186,Medium Value
14979.0,429.66,209,1,42,Low Value
14980.0,150.68,79,1,24,Low Value
14981.0,372.92,241,2,20,Low Value
14982.0,237.78,125,1,39,Low Value
14983.0,183.2,90,1,29,Low Value
14984.0,1260.51,348,6,48,Medium Value
14985.0,292.01,256,2,78,Low Value
14986.0,563.1,338,2,88,Low Value
14987.0,1550.65,607,8,4,Medium Value
14988.0,2038.65,1260,7,173,Medium Value
14989.0,342.4,200,1,18,Low Value
14990.0,304.17,129,2,41,Low Value
14991.0,314.67,191,1,21,Low Value
14992.0,210.5,145,1,27,Low Value
14993.0,36.13,21,1,9,Low Value
14994.0,946.72,568,5,238,Low Value
14995.0,231.98,102,2,53,Low Value
14996.0,442.29,404,2,37,Low Value
14997.0,776.6,1408,4,36,Low Value
14998.0,753.18,352,4,111,Low Value
14999.0,129.48,88,1,9,Low Value
15000.0,490.52,218,1,76,Low Value
15001.0,199.11,70,2,44,Low Value
15002.0,4138.08,2214,9,225,Medium Value
15003.0,1027.03,525,6,260,Medium Value
15004.0,1220.77,623,1,154,Medium Value
15005.0,13754.58,8666,56,633,High Value
15006.0,757.78,387,2,165,Low Value
15007.0,156.91,69,1,12,Low Value
15008.0,360.0,1500,2,6,Low Value
15009.0,1259.43,639,3,148,Medium Value
15010.0,308.94,184,1,20,Low Value
15011.0,416.6,289,2,17,Low Value
15012.0,646.26,383,3,176,Low Value
15013.0,1610.82,1715,10,178,Medium Value
15014.0,257.67,149,2,29,Low Value
15015.0,2354.97,1584,13,163,Medium Value
15016.0,620.89,243,5,94,Low Value
15017.0,125.58,63,1,20,Low Value
15018.0,496.21,189,3,30,Low Value
15019.0,252.81,150,1,64,Low Value
15020.0,198.47,111,1,27,Low Value
15021.0,2500.59,1079,12,361,Medium Value
